tweet_id,customer_text,historical_reply
24947,"@AmazonHelp Still waiting for your response, let me know how gonna help me in this issue?","@121399 I'm sorry for the delay and the subsequent inconvenience. We're working on it, will communicate with you very soon. ^MP"
2674320,@AmazonHelp This is not product quantity but total cart quantity. Am breaking it down into two orders now,@752852 Sorry about the miscommunication. You can surely try purchasing the products by dividing them into two orders. Do keep us posted for any further concern. ^PR
665482,@115850 worst service..still not received my product which was to be deliver before diwali. Expected date already passed..,@343710 I'm sorry about the delay of your order. Please reply to the email received from our team and we'll get back to you. ^OS
551838,"@AmazonHelp Na wär doch toll, wenn man Lernstoff in Frage/Antwortform speichern könnte und Alexa dann abfragt. Ähnlich Multiple Choice. Wäre sicher nicht so langweilig wie alleine lernen 😊","@248637 Ah, jetzt verstehe ich es. :D Das ist wirklich eine gute Idee. Nehme ich gerne als Feedback auf. :) ^SI"
1485351,"@AmazonHelp OK..Pls suggest  what can be done?Went your website to mail you ,find no mail IDs,customer care no.in my profile no info f refund reference","@464927 I understand, Samir. Please use the above link to reach our support team. Provide the issue and you'll get a callback. ^JC"
249080,.@120533 Donc ça coûte toujours plus cher d'acheter un livre pour Kindle que de se le faire livrer en version papier? 🤦🏻‍♂️ https://t.co/lSIhDKU9j5,@175179 Les éditeurs fixent eux-mêmes le prix de leurs ebooks conformément à la loi applicable . ^BR
145704,"Was going to order a few things off @115830 until I see there that their so called next day prime delivery, won’t be delivered until Tuesday. Think I’ll give it a miss. #ripoff https://t.co/n1CaqH2RMl","@149051 Sorry to hear that, Stephen. Some deliveries are taking a little longer due to this busy time of year. More information here: https://t.co/pwiM5Dl7xb.^TI"
2011905,@AmazonHelp how can I (UK) send buy a gift card for someone in the US? Or vice versa. UK/US codes don't seem to work in the other country,@594928 Hello! You can send a gift card via e-mail by purchasing it on https://t.co/nUUp5MLhYl instead of https://t.co/ykTUEmdsQA ^AJ
2853603,"@AmazonHelp Ola! Ainda está dentro do prazo de entrega, só achei estranho pq nunca tinha acontecido isso, pois sempre recebem na portaria e no e-mail diz que não havia ninguém. Será que vai demorar pra tentarem entregar de novo?","@793289 Entendi. Me diga, o pacote foi enviado pela Amazon ou por um vendedor externo? ^CR"
427310,@AmazonHelp @115850 this is the third time its happening your delivery agents are not responding and even the customer service is worst.,@216640 I’d like to understand this better. Please fill this form: https://t.co/beaaDm0muc and I’ll contact you at the earliest ^RW
283522,"@AmazonHelp been waiting for my 'global store' order for 1 month, and now all i get is 'sorry for inconvenience'. CLASSIC JOB by @115850",@183541 We've answered your query here: https://t.co/7rZWM4qVXu. Kindly refer. ^GS
2289378,"@AmazonHelp Habe mir L.A. Noire vorbestellt und es sollte heute versendet werden, was allerdings nicht erfolgt ist. Ist das bei mir ein Einzelfall oder wird das Spiel generell später verschickt? :)","@153423 Es ist natürlich nicht schön, wenn ein Artikel später versandt wird als gedacht, allerdings kann er in manchen Fällen trotzdem noch pünktlich ankommen. Was wurde dir denn für ein Lieferdatum genannt? Lieben Gruß ^NW"
2562141,"@AmazonHelp Non, ou puis-je contacter le service client ?",@727122 Vous pouvez joindre notre SAV via le lien suivant: https://t.co/hgIrz98cdI ^BR
93555,Shoutout to @115821 for replacing that broken controller I’ve been complaining about! 👍🏻,@136276 We'll always be there for you when you need us! ^JE
973965,@115850 false promises. No updates and not informing customers... Is what I can say about Amazon delivery even after hvng prime membership,@337721 Apologies! Kindly let us know where did we go wrong. We'll work on it. ^CB
2176607,"@115821 delivered my package last night - just not to me. Someone in Fort Collins, CO is either really confused or excited about their new desk chairs. 📦📦","@638012 Sorry to hear Mary, have you been in touch with us to look into this? ^BD"
1955289,@115821 I had ordered an acupuncture kit from Amazon &amp; instead I got luminous ceiling fan blade kit....what a superb site!! wow... 😠😠,"@580361 That's strange, Umang. Please report this here: https://t.co/vlvfJr4nN9 and we’ll get this checked for you. ^NK"
2289150,"@AmazonHelp Please read - i talked to chat support - at the website you directed me to, and @115821 employee told me to call the courier myself! how is that customer service and real time assistance?!? I reached out to twitter in order to get an appropriate response to a broken promise","@665042 My apologies! We're unable to provide any of your information to carriers for your security, but we can help you contact the carrier by phone while on the phone with us. When you're free, please reach us by phone. ^DW"
2267127,@AmazonHelp @115821 HELP! You delivered the wrong product to me yesterday and need the correct product now,@613974 Oh no! Have you had a chance to checkout available options here: https://t.co/moO8C4Xpsb We'd love to help with this! ^ML
124749,"@AmazonHelp I just saw an ad for it being on Amazon Prime, looked like a Prime Origional. Was it on Prime in Canada before? Will it be available in Canada soon?",@143944 I'm so sorry that we don't have any additional information. Any updates will be listed on our website. Be sure to keep a look out! ^JO
225263,"20000mAhの充電バッテリーをアマゾンで購入した😎
元々持ってるのが10000mAhだから合計30000mAh
これで24時間錦糸町に篭れる😇😇😇 https://t.co/9W8BUNUHcp",@169811 いつもご利用ありがとうございます。😊ET
1636500,@22732 @AmazonHelp @115821 Darn amazon and shipping huh,@136097 Hi! We'd like to help. Can you tell us more about what has happened? ^DO
2263033,"@116316 was muss ich tun, dass Amazon Logistics meine Bestellungen in meinen #Paksafe packt statt sie bei Nachbarn abzugeben? #fb","@658821 Hast du ""Paksafe"" schonmal als Lieferpräferenz angegeben? Das sollte funktionieren. ^BL"
1323532,Waiting for your poor response well If you are solving the problems then it should be happy moment for me @115850 @AmazonHelp #Amazon https://t.co/m9xZXHHUuU,"@426486 Certainly, our team will get back to you with an update. Once we do, you may check it here: https://t.co/8DAc119Io4 ^RS"
442920,"La blague quoi!!! Pré commandé pour une sortie le 7 nov, ils sont heureux de m’annoncer que je vais le recevoir « plus tôt » soit le 24 nov au lieu du 5 dec !!! @120533 ce n’est pas ce que j’attends d’une précommande et je crains le pire pour Restore Me! https://t.co/7vmawOWVUc","@219978 Bonjour, les dates de sortie sont définies par les fournisseurs. Quelle est la date de livraison initiale qui vous a été communiquée ? 
^ARC"
2855265,@AmazonHelp But you haven't packaged it in ANY packaging and as soon as I remove that sticker the box will be damaged. #useless,@450458 We're always looking to improve. We'd appreciate your feedback. You can submit it here: https://t.co/fHjOwBi3QN ^JP
992925,@115850 @115850 geting these msgs frm last 2 days. contacting your customer service executive daily still no trace of my order.Highly disappointed https://t.co/X4do8mhAke,"@580379 Apologies, Aman. We have already responded to your query here: https://t.co/SPJuoguxVm. Request you to check. ^NK"
1436677,"@AmazonHelp Bonjour,
Je souhaiterais avoir des informations sur le retour d’un produit.","@453310 Bonjour, je vous invite à cliquer sur le lien suivant: https://t.co/bWRO2CBZc6 pour plus d'informations sur le retour.^FT"
2960024,@115830 thanks for shipping my daughter's present 'from Santa' unpackaged and straight into her hands yesterday. You utter f**kwits,@534565 I'm so sorry to hear this! Some items are shipped without additional Amazon packaging. You can view more information here: https://t.co/9IGzRKwbeV ^KP
2800463,プライムビデオって家族会員だと見れない規約改定とか来た?10月上旬くらいには見れるって話だったような…,"@781277 おはようございます、Amazonです。恐れ入りますが、プライム家族会員の場合、プライム・ビデオをご利用いただくことができません。
家族会員がご利用いただける特典は以下のヘルプページにてご確認いただけます。
https://t.co/qm2Op0s1Sl YM https://t.co/T76AZnKUDI"
341454,"@AmazonHelp siehe Verlauf. Nachrichten an __email__ bringen den Fehler

550 #5.1.0 Address rejected.","@197575 Wir meinten, weil du uns kontaktieren willst. Ob wir dir helfen können? Hast du schon unser Kontaktformular genutzt? ^TG"
1755072,"Amazonで米。
ちゃんとAmazonの梱包で届いた^^; https://t.co/L6XPVOgR5I",@528563 Amazonでお買い上げいただき、ありがとうございます！今夜は新米で…（お昼の焼きそばも美味しそうですが…） RI
633723,"Day 15: your 48 hours,2 Days,5 Days escalation wait periods are all over. Now what? @115821 @119356 https://t.co/fdwyunoaye","@270214 In response to the details shared, you must have received an email correspondence from us. Kindly reply to it with your further insight and we'll get back to you. ^HS"
132369,@AmazonHelp It will have to be done this way but I am not particularly comfortable with this after Amazon previously put a delivery in my outside bin!,"@145862 Sorry to hear that, Joel. If you aren't in, we will aim to deliver to your specified safe location for you. Please let me know if you have any further issues.^TI"
